Rooms,Type,Price,Bathroom,Landsize,YearBuilt,Regionname,h,t,u,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria
3,h,686000.0,2.0,521.0,2000.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
3,h,682000.0,1.0,706.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
3,h,1100000.0,2.0,5018.0,1970.0,Northern Victoria,1,0,0,0,0,0,1,0,0,0,0
3,h,590000.0,1.0,561.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,650000.0,1.0,549.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,651000.0,1.0,521.0,1985.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,2625000.0,2.0,718.0,1990.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,1105000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1845000.0,2.0,1021.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1150000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2412000.0,1.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2640000.0,2.0,706.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,2300000.0,3.0,521.0,2000.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2001000.0,2.0,521.0,1980.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1670000.0,3.0,521.0,1995.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,3.0,655.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,702.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,2380000.0,1.0,729.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,673.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1150000.0,2.0,732.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,t,1250000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,u,1018000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,u,1250000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,818.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,2202000.0,3.0,745.0,2004.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1605000.0,2.0,725.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1600000.0,2.0,759.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,367.0,1998.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1328800.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1000000.0,1.0,800.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,1030000.0,2.0,697.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,t,745000.0,2.0,521.0,1970.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
5,h,861960.0,2.0,653.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1171000.0,1.0,799.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,611000.0,1.0,439.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,512000.0,1.0,173.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1050173.344955408,1.0,591.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,t,530000.0,2.0,521.0,1970.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
5,h,1050173.344955408,3.0,1468.0,1980.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,750000.0,2.0,359.0,2011.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,743000.0,1.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,u,500000.0,2.0,521.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
4,h,1221000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,905000.0,2.0,820.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,715000.0,2.0,790.0,1990.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,1210000.0,2.0,4007.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
5,h,1020000.0,2.0,981.0,1990.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,t,716000.0,2.0,521.0,1970.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
2,h,940000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,3.0,1431.0,1880.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,4500000.0,2.0,1088.0,1990.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2390000.0,2.0,604.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1081000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1900000.0,2.0,695.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2610000.0,2.0,627.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,t,1320000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
2,u,491000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,607000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,330000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2615000.0,2.0,417.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1500000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,3.0,740.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,3.0,602.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,3525500.0,3.0,521.0,1915.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2735000.0,1.0,668.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1870000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,580000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,726000.0,2.0,521.0,1970.0,Northern Victoria,1,0,0,0,0,0,1,0,0,0,0
5,h,820000.0,3.0,695.0,1965.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,991000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,830000.0,2.0,655.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1540000.0,2.0,1051.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,770000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,705000.0,1.0,560.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,660500.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,710000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,645000.0,2.0,408.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1325000.0,2.0,722.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,837.0,2005.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1050173.344955408,2.0,320.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1200000.0,1.0,652.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,655000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
5,h,680000.0,3.0,710.0,1998.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
6,h,1050173.344955408,3.0,33000.0,1970.0,Western Victoria,1,0,0,0,0,0,0,0,0,0,1
4,h,1050173.344955408,2.0,613.0,1975.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,645000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,693000.0,2.0,933.0,1987.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1050173.344955408,2.0,555.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,660000.0,1.0,580.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,595000.0,1.0,521.0,1985.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1611000.0,1.0,521.0,1940.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,u,620000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,395.0,1920.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
5,h,1940000.0,2.0,521.0,1930.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,2365000.0,1.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,605000.0,1.0,592.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,u,500000.0,2.0,521.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
4,h,625000.0,2.0,521.0,1980.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,685000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,730000.0,2.0,386.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,855000.0,2.0,778.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,799000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,300000.0,2.0,521.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,t,1170000.0,2.0,521.0,2012.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
4,h,939000.0,2.0,116.0,2000.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,u,490000.0,2.0,521.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
4,h,3385000.0,3.0,531.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,605000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,t,820000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1625000.0,2.0,342.0,1925.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,3276000.0,4.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1100000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,680000.0,1.0,521.0,1890.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1880000.0,1.0,625.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,675000.0,1.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
5,h,794000.0,2.0,514.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,809000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,930000.0,1.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,u,646000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
4,h,905000.0,3.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
5,h,591000.0,1.0,636.0,1980.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,663500.0,1.0,607.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,985000.0,1.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,780000.0,2.0,521.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,h,756000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,910000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,t,606000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,802000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1050173.344955408,3.0,753.0,2000.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,2700000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,3500000.0,2.0,669.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2500000.0,3.0,308.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,610000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,443.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,580000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1235000.0,1.0,289.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,521.0,1925.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1735000.0,2.0,521.0,1935.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1200000.0,1.0,561.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1880000.0,1.0,667.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1725000.0,2.0,474.0,2010.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,1700000.0,3.0,521.0,2014.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1156000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,800000.0,2.0,521.0,2001.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,1000000.0,2.0,521.0,2006.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,675500.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1600000.0,1.0,521.0,1940.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,675000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,t,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,t,347500.0,2.0,521.0,1970.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
2,u,844000.0,2.0,521.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,h,416000.0,1.0,521.0,1970.0,Northern Victoria,1,0,0,0,0,0,1,0,0,0,0
4,h,1460000.0,3.0,652.0,1960.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
3,u,1050173.344955408,2.0,521.0,1970.0,South-Eastern Metropolitan,0,0,1,0,0,0,0,1,0,0,0
4,h,1350000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
4,h,667000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,620000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,617500.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,700000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,645000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,749000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,487500.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,690000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,750000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,550000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1080000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,635000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1120000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,830000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
5,h,1825000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,2150000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,880000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,925000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1000000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,353000.0,2.0,521.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
5,h,2510000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,370000.0,2.0,521.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
2,u,456000.0,2.0,521.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,1522000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1315000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1254500.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,t,885000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
2,u,417000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,1005000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,t,850000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Eastern Victoria,1,0,0,0,1,0,0,0,0,0,0
5,h,830000.0,2.0,521.0,1970.0,Eastern Victoria,1,0,0,0,1,0,0,0,0,0,0
3,h,737000.0,2.0,521.0,1970.0,Eastern Victoria,1,0,0,0,1,0,0,0,0,0,0
3,h,645000.0,2.0,521.0,1970.0,Eastern Victoria,1,0,0,0,1,0,0,0,0,0,0
3,t,722000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,0,1,0,0,0,0,0,1,0,0,0
2,h,1035000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
5,h,1750000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,806500.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
4,h,1461500.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1411000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1648000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,2200000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,t,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
5,h,1350000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1831000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,917000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
5,h,1150000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
4,h,1061000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
5,h,2480000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
3,h,860000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
4,h,1193000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
4,h,1581000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,717500.0,2.0,521.0,1970.0,Northern Victoria,1,0,0,0,0,0,1,0,0,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1245000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,976000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,945000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,670000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
3,u,571000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,0,0,1,0,0,0,0,1,0,0,0
3,h,760000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
2,h,570000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
5,h,725000.0,2.0,521.0,1970.0,South-Eastern Metropolitan,1,0,0,0,0,0,0,1,0,0,0
2,u,485000.0,2.0,521.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,h,1550000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,720000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,1122000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,1190000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1225000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,t,700000.0,2.0,521.0,1970.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1200000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,1406000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,t,810000.0,2.0,521.0,1970.0,Northern Metropolitan,0,1,0,0,0,1,0,0,0,0,0
3,h,1710000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,u,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,h,879000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1330000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,861080.0,2.0,521.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
4,h,1100000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,950000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
