id,zipcode,sqft,bedrooms,bathrooms,floors,year_built,lot_size,garage_spaces,has_pool,has_fireplace,condition,heating_type,hoa_fee,days_on_market,walk_score,crime_rate,price,price_per_sqft,age,is_new
2104,75002,2374,6,3.7,1,1967,6289,2,0,0,4,Solar,0.0,189,40.7,44.5,896895,377.8,58,0
2105,75010,2426,3,3.3,2,1967,6339,1,0,1,4,Gas,0.0,154,72.0,50.3,956350,394.21,58,0
2106,75007,2106,2,1.7,2,1953,15433,3,0,0,2,Electric,0.0,91,78.7,36.4,576067,273.54,72,0
2107,75007,2592,4,3.0,2,1971,6330,2,0,1,2,None,98.98,105,80.1,39.6,743893,287.0,54,0
2108,75006,1722,8,1.0,2,1961,300,2,0,0,4,Gas,0.0,26,96.9,43.3,535278,310.85,64,0
2109,75002,2560,7,2.6,2,1969,5084,1,0,1,4,Gas,0.0,172,78.5,36.2,815918,318.72,56,0
2110,75002,3132,4,1.3,1,2006,5112,2,0,1,3,Gas,0.0,3,73.7,55.1,941729,300.68,19,0
2111,75007,1586,2,2.3,1,2023,8272,2,0,1,3,Solar,0.0,143,49.8,33.6,567091,357.56,2,1
2112,75009,2430,5,2.0,2,1990,7621,3,0,1,4,Gas,0.0,8,75.8,42.3,523908,215.6,35,0
2113,75013,2265,3,2.6,2,2001,6224,0,0,1,4,Gas,0.0,136,45.5,60.3,912697,402.96,24,0
2114,75007,1441,1,3.4,1,1973,10849,2,1,0,3,Gas,0.0,167,52.1,27.8,444076,308.17,52,0
2115,75006,2068,3,1.0,2,1993,8936,2,0,0,3,Gas,0.0,52,70.0,39.0,596391,288.39,32,0
2116,75010,2544,1,2.9,2,1962,3822,1,0,0,2,Electric,0.0,181,60.2,35.5,889166,349.51,63,0
2117,75010,2464,8,3.0,1,1995,12349,3,0,0,3,Solar,0.0,48,64.7,19.9,1133389,459.98,30,0
2118,75001,1484,5,2.1,1,1975,1519,2,1,0,4,Gas,0.0,164,45.4,50.6,694544,468.02,50,0
2119,75010,2170,8,1.8,1,2006,7135,2,0,1,3,Electric,786.13,164,53.2,53.1,811601,374.01,19,0
2120,75013,2288,7,2.5,1,1973,8192,2,0,0,4,Solar,0.0,34,60.3,37.1,931871,407.29,52,0
2121,75007,2555,2,2.5,1,1963,5299,1,0,1,3,Gas,0.0,70,50.0,52.8,754826,295.43,62,0
2122,75007,2034,3,2.4,2,2010,5805,2,0,1,3,Gas,0.0,64,67.0,33.0,629437,309.46,15,0
2123,75010,1666,4,2.1,1,1983,5520,2,0,1,3,Gas,0.0,92,61.8,39.6,699169,419.67,42,0
2124,75002,2673,6,2.4,1,2013,9096,3,0,0,5,Gas,579.44,121,78.4,26.3,888768,332.5,12,0
2125,75006,1357,1,2.7,2,1992,4888,2,0,1,2,Solar,0.0,62,52.7,36.6,445657,328.41,33,0
2126,75006,1619,3,4.2,2,2002,7626,3,0,0,3,Electric,0.0,84,55.0,17.5,532644,329.0,23,0
2127,75013,2463,5,3.2,2,1981,1591,1,1,0,3,Electric,0.0,88,66.5,55.4,1021679,414.81,44,0
2128,75002,2200,4,2.4,2,1979,6290,2,0,1,3,Electric,261.36,13,79.1,19.0,759720,345.33,46,0
2129,75002,2091,3,1.3,1,1976,2121,1,0,1,3,Electric,0.0,197,77.7,42.9,703732,336.55,49,0
2130,75007,1520,2,3.5,2,1965,4242,3,0,1,3,Electric,236.44,67,42.4,40.0,517729,340.61,60,0
2131,75002,2550,4,3.0,1,1953,10640,2,0,1,1,Gas,0.0,177,78.6,13.2,793331,311.11,72,0
2132,75013,2347,4,3.5,1,1997,11377,1,0,0,3,Solar,0.0,55,59.0,30.1,983855,419.2,28,0
2133,75007,3173,1,3.6,1,1985,7639,1,0,0,3,Gas,0.0,72,68.4,44.5,876932,276.37,40,0
2134,75010,2420,5,2.1,1,1956,8771,2,0,1,3,Electric,0.0,11,64.4,28.8,926096,382.68,69,0
2135,75010,1170,2,1.1,2,1989,7898,1,0,1,5,Gas,0.0,172,80.2,18.3,549636,469.77,36,0
2136,75002,2063,3,2.9,1,1964,6656,1,0,1,2,Electric,0.0,129,71.3,19.9,876193,424.72,61,0
2137,75010,1947,3,2.9,1,2000,4160,1,0,1,2,Gas,0.0,158,78.4,15.9,775817,398.47,25,0
2138,75006,1906,5,3.0,2,1961,4360,0,1,0,4,Gas,0.0,189,47.5,35.1,606662,318.29,64,0
2139,75002,1881,4,3.4,2,1998,3433,2,0,0,4,Gas,0.0,50,51.0,27.4,745665,396.42,27,0
2140,75013,2099,6,3.3,1,1957,10424,1,0,0,4,Electric,726.48,104,55.4,16.7,890818,424.4,68,0
2141,75009,1557,4,3.2,1,1952,10587,2,0,0,3,Solar,0.0,7,53.4,20.2,455770,292.72,73,0
2142,75007,1046,6,2.9,2,2006,6149,1,0,0,3,Electric,202.91,132,69.6,25.9,474282,453.42,19,0
2143,75002,2245,6,3.2,2,2022,4434,2,0,0,4,Electric,0.0,75,45.3,36.2,771184,343.51,3,1
2144,75013,2657,5,3.2,1,2001,6542,1,0,1,3,Gas,0.0,158,78.9,27.9,1141830,429.74,24,0
2145,75009,2276,5,2.5,1,1984,11135,1,0,0,3,Electric,708.54,36,78.6,65.5,538890,236.77,41,0
2146,75013,2177,6,2.4,2,2010,11143,2,0,0,5,Solar,228.12,29,78.0,44.5,993459,456.34,15,0
2147,75001,1539,2,1.9,1,2011,6574,2,1,0,4,Gas,0.0,156,86.8,82.1,683438,444.08,14,0
2148,75001,2517,7,1.3,2,2019,8872,0,0,1,1,None,0.0,18,42.2,41.4,827524,328.77,6,0
2149,75013,819,4,2.2,1,1964,13161,1,1,0,3,Solar,0.0,141,40.6,42.6,457651,558.79,61,0
2150,75007,3221,4,3.2,2,2011,5286,1,0,1,4,Gas,0.0,17,84.8,26.1,908308,282.0,14,0
2151,75007,1668,5,4.0,1,1996,4529,1,0,0,4,Electric,0.0,140,51.4,36.8,565427,338.99,29,0
2152,75002,2428,1,2.1,2,1987,9182,1,0,1,4,None,0.0,197,81.0,16.1,698656,287.75,38,0
2153,75007,1725,4,3.4,1,2015,10128,0,0,1,3,Gas,0.0,154,29.3,62.2,596602,345.86,10,0
2154,75007,2065,6,2.5,2,2017,4131,2,0,1,4,Gas,0.0,172,54.9,41.0,649008,314.29,8,0
2155,75010,1795,6,2.5,1,1960,7367,1,0,1,3,Gas,0.0,195,55.8,15.2,732899,408.3,65,0
2156,75009,798,1,3.0,2,1967,8949,2,0,0,3,None,0.0,70,56.3,18.2,258620,324.09,58,0
2157,75010,2377,2,1.8,2,2021,8314,0,0,0,2,Gas,0.0,142,46.5,24.0,805403,338.83,4,1
2158,75010,1359,4,3.5,1,2003,870,1,0,1,4,Electric,774.69,45,63.1,42.5,630701,464.09,22,0
2159,75007,1310,4,2.1,1,1979,10717,1,0,1,5,Gas,0.0,122,54.9,39.3,515293,393.35,46,0
2160,75006,1708,3,2.1,2,1985,7407,1,0,1,1,Gas,0.0,180,81.9,37.0,553024,323.78,40,0
2161,75006,1829,8,1.3,2,1967,6300,1,0,1,3,Electric,0.0,108,56.0,45.2,571904,312.69,58,0
2162,75013,2211,4,2.6,1,1976,10864,1,1,0,3,Gas,0.0,90,73.2,52.6,795456,359.77,49,0
2163,75007,1693,4,2.5,1,1955,12112,2,0,1,4,Gas,0.0,178,73.6,43.9,570336,336.88,70,0
2164,75010,3610,6,3.0,1,2003,9332,2,0,0,3,Solar,0.0,5,48.9,31.8,1224850,339.29,22,0
2165,75001,1076,8,2.7,1,1993,7652,3,0,1,4,Solar,90.8,167,64.0,59.0,665336,618.34,32,0
2166,75007,1804,5,2.9,2,2013,10232,1,1,0,3,None,0.0,7,81.5,52.9,560905,310.92,12,0
2167,75006,2291,4,2.9,2,1977,11170,2,0,0,3,Electric,176.59,34,63.1,54.7,716317,312.67,48,0
2168,75002,2653,8,1.9,2,1967,9799,1,1,0,4,Gas,0.0,83,62.7,38.6,1041208,392.46,58,0
2169,75001,2377,1,2.7,2,1990,4647,1,0,0,2,Gas,0.0,77,76.1,45.3,793034,333.63,35,0
2170,75002,2508,4,2.7,1,2012,5711,3,0,0,2,Electric,0.0,100,48.7,59.4,614641,245.07,13,0
2171,75010,1584,4,1.3,1,2013,9893,1,0,0,4,Gas,0.0,169,53.1,30.9,641148,404.77,12,0
2172,75002,2357,3,2.6,2,2021,5998,0,0,1,4,Electric,0.0,91,66.5,69.6,664924,282.11,4,1
2173,75013,2782,2,3.0,2,1988,5124,1,0,1,3,Gas,0.0,77,69.2,45.5,1016069,365.23,37,0
2174,75009,2295,3,2.4,1,1999,6022,3,0,1,3,Electric,0.0,179,56.8,46.5,561923,244.85,26,0
2175,75010,3437,4,2.2,1,2015,5474,2,0,1,2,Gas,0.0,46,55.5,25.4,1011084,294.18,10,0
2176,75013,1964,3,2.0,2,2018,8906,2,0,1,3,Gas,0.0,48,64.0,35.3,811991,413.44,7,0
2177,75009,1802,7,2.9,2,1997,10046,1,0,0,2,Gas,791.81,139,69.8,38.9,475574,263.91,28,0
2178,75006,968,2,1.5,1,1967,6260,1,0,0,4,Gas,579.49,174,64.4,48.3,373570,385.92,58,0
2179,75006,1736,5,2.3,1,1979,5733,3,0,1,4,Gas,117.45,187,79.4,33.0,636961,366.91,46,0
2180,75013,2308,5,3.8,1,1952,6281,2,1,1,4,Solar,0.0,178,72.0,29.5,1029110,445.89,73,0
2181,75010,2538,1,3.1,2,1984,10366,1,0,1,4,Gas,310.97,136,93.6,51.3,894107,352.29,41,0
2182,75009,2838,5,2.1,1,1958,8045,2,0,0,2,Gas,0.0,107,64.1,35.9,657427,231.65,67,0
2183,75002,2132,4,3.0,1,2023,15242,1,0,0,3,Electric,0.0,99,74.2,40.9,639474,299.94,2,1
2184,75007,1659,3,1.6,2,2016,4739,1,0,0,5,Electric,0.0,170,63.6,12.3,621929,374.88,9,0
2185,75010,1209,3,3.3,1,1985,2274,0,1,1,4,Gas,290.93,176,69.7,28.9,686498,567.82,40,0
2186,75013,1891,4,2.7,2,1969,2802,1,0,1,3,Solar,0.0,150,100.0,54.3,811873,429.34,56,0
2187,75010,1384,1,2.5,2,1970,11011,2,0,1,3,Gas,373.48,165,75.4,29.4,625593,452.02,55,0
2188,75001,1880,8,1.7,2,1978,6890,3,0,1,3,Solar,0.0,28,77.3,42.9,743783,395.63,47,0
2189,75007,1167,5,2.7,1,1975,1026,1,0,0,2,Solar,0.0,146,55.9,39.2,441011,377.9,50,0
2190,75010,1787,3,2.0,2,2023,9404,1,1,0,4,Gas,0.0,192,77.0,44.3,778578,435.69,2,1
2191,75009,1621,2,1.8,2,2011,6065,1,0,1,3,Gas,0.0,125,37.7,43.2,470863,290.48,14,0
2192,75006,2612,4,1.7,1,1995,9330,1,0,1,2,Gas,0.0,90,65.9,32.5,729597,279.33,30,0
2193,75013,1298,5,3.7,1,1993,9210,2,0,0,2,Electric,0.0,68,65.9,44.0,729367,561.92,32,0
2194,75009,989,2,1.0,2,1990,2623,1,0,0,3,None,0.0,181,55.4,27.6,309805,313.25,35,0
2195,75009,2471,3,3.1,2,2005,7227,1,0,1,4,Gas,257.93,129,79.0,35.5,547305,221.49,20,0
2196,75007,2904,6,2.7,1,2022,5380,1,0,1,3,Solar,0.0,97,76.0,32.8,719448,247.74,3,1
2197,75010,2464,5,1.5,1,2024,4684,2,0,0,4,Gas,0.0,6,61.2,35.8,1006550,408.5,1,1
2198,75007,1915,5,1.9,2,1953,8614,0,0,1,2,Gas,0.0,79,82.8,64.2,526747,275.06,72,0
2199,75009,1485,2,1.7,2,1988,8809,2,1,1,3,Solar,0.0,111,68.8,39.6,399052,268.72,37,0
2200,75002,1874,3,2.9,2,1970,11272,1,0,0,2,Gas,0.0,44,56.1,64.1,596993,318.57,55,0
2201,75002,1763,4,3.5,1,1974,4705,1,0,0,3,Gas,0.0,94,73.3,27.3,635199,360.29,51,0
2202,75010,1279,4,3.9,1,1975,9747,2,0,0,4,Gas,0.0,93,42.5,73.9,563566,440.63,50,0
2203,75006,2008,5,2.7,1,1983,6103,1,0,0,1,Gas,0.0,153,91.7,34.5,616005,306.78,42,0
2204,75001,2773,4,2.4,1,2010,10355,1,0,0,3,Gas,0.0,123,48.0,55.4,985332,355.33,15,0
2205,75002,2513,5,2.7,1,1955,2819,2,0,1,3,Gas,0.0,64,92.3,25.2,858614,341.67,70,0
2206,75007,2212,3,2.5,2,1968,9499,1,0,1,3,Gas,0.0,80,70.4,54.4,609184,275.4,57,0
2207,75002,1966,2,2.9,1,1994,8643,1,0,1,4,Gas,0.0,22,73.0,20.3,767564,390.42,31,0
2208,75010,1412,5,2.7,2,2003,8249,1,1,1,5,Solar,0.0,193,46.6,62.6,703926,498.53,22,0
2209,75006,2654,3,3.6,2,1962,10356,3,0,0,2,Gas,0.0,17,80.2,26.5,915782,345.06,63,0
2210,75009,1138,1,4.4,1,2001,18138,2,0,0,4,Electric,140.69,141,72.2,6.6,366072,321.68,24,0
2211,75002,714,3,2.3,1,2012,10039,2,0,1,3,Solar,0.0,121,64.8,32.3,356252,498.95,13,0
2212,75001,1962,1,3.0,1,2009,9000,1,0,0,3,Solar,0.0,145,87.0,21.7,625272,318.69,16,0
2213,75013,1746,6,1.5,1,2023,6008,2,0,0,1,Electric,0.0,29,37.2,35.4,753017,431.28,2,1
2214,75013,1787,6,1.8,1,1969,9699,1,0,0,4,Electric,0.0,11,65.5,37.0,930447,520.68,56,0
2215,75013,2435,4,3.4,2,1965,10569,1,0,0,2,Electric,0.0,132,92.5,41.2,1081020,443.95,60,0
2216,75007,2324,3,2.2,1,1995,5381,0,0,0,4,Gas,0.0,139,100.0,35.6,607197,261.27,30,0
2217,75001,2399,4,2.9,2,1980,12667,2,0,0,3,Electric,0.0,139,55.6,30.6,1061335,442.41,45,0
2218,75006,2654,2,2.0,2,1993,3913,1,0,1,4,Electric,0.0,66,50.6,15.2,672837,253.52,32,0
2219,75013,1239,3,2.8,1,2021,6262,1,0,0,4,Electric,140.12,150,90.3,58.5,563057,454.44,4,1
2220,75007,3049,8,2.0,1,1967,7719,0,0,0,3,Gas,0.0,7,70.7,60.2,842651,276.37,58,0
2221,75006,1488,3,3.0,1,1957,10931,2,0,0,4,Gas,0.0,179,42.4,33.2,529066,355.56,68,0
2222,75002,2186,7,3.1,1,1966,10395,1,0,1,4,None,0.0,107,53.3,63.0,746127,341.32,59,0
2223,75009,3124,4,3.5,2,1950,8885,1,0,1,4,Gas,0.0,19,57.6,50.8,703814,225.29,75,0
2224,75007,2977,2,1.9,2,2010,9615,2,0,0,3,Gas,0.0,102,56.7,50.1,787504,264.53,15,0
2225,75006,2848,4,2.3,1,1960,13503,0,0,0,4,Gas,0.0,119,69.6,35.1,872280,306.28,65,0
2226,75007,1987,3,3.1,1,1962,10648,3,0,0,5,Electric,677.49,149,58.6,29.7,691333,347.93,63,0
2227,75002,1125,4,3.0,1,1992,8816,2,0,0,5,Gas,0.0,116,72.6,48.2,546328,485.62,33,0
2228,75002,1358,5,3.6,2,1975,9722,2,1,1,3,Solar,0.0,67,48.1,40.5,596931,439.57,50,0
2229,75002,1810,8,2.8,2,2002,6449,2,0,0,3,Gas,686.93,162,61.5,46.0,625922,345.81,23,0
2230,75001,1590,5,1.1,1,2018,2139,2,0,0,5,Solar,0.0,198,73.0,36.1,720223,452.97,7,0
2231,75013,1569,8,3.0,1,2021,14282,2,0,0,4,Gas,0.0,27,52.7,67.5,779672,496.92,4,1
2232,75013,1858,5,1.5,1,1971,9390,2,1,0,3,Gas,0.0,69,59.0,49.7,848395,456.62,54,0
2233,75001,1616,2,1.3,2,2014,7258,1,0,0,3,Gas,0.0,67,45.3,44.2,583112,360.84,11,0
2234,75001,1690,5,1.8,1,1967,7713,1,0,1,5,Solar,0.0,25,74.3,31.4,757030,447.95,58,0
2235,75007,2056,3,3.6,1,2003,6129,3,0,0,3,Solar,0.0,100,65.0,22.7,643194,312.84,22,0
2236,75010,1406,2,3.0,2,1961,6159,0,1,0,2,Electric,0.0,6,44.4,32.9,632079,449.56,64,0
2237,75010,2431,8,2.7,1,2011,6769,1,0,0,4,Gas,0.0,185,47.4,35.1,1042777,428.95,14,0
2238,75001,2568,3,2.1,1,1992,12330,2,0,1,2,Gas,0.0,26,60.7,41.3,815572,317.59,33,0
2239,75002,1725,6,3.8,1,2020,11391,2,0,0,2,Solar,0.0,9,69.4,35.3,709210,411.14,5,1
2240,75009,2006,2,2.6,2,1951,8554,2,0,0,2,Electric,0.0,189,77.9,17.1,500261,249.38,74,0
2241,75001,2911,7,1.7,2,1988,7786,0,0,0,4,Gas,0.0,66,59.3,42.8,1069201,367.3,37,0
2242,75013,2481,8,2.6,1,2002,6440,1,0,1,1,Gas,0.0,16,87.7,56.2,1037707,418.26,23,0
2243,75002,2970,7,2.5,1,1985,4636,2,0,1,3,Electric,0.0,102,59.9,28.7,1045050,351.87,40,0
2244,75009,2463,8,1.5,2,1982,9782,1,0,0,5,Gas,0.0,110,77.2,37.8,640215,259.93,43,0
2245,75001,2619,1,2.7,1,2012,11147,3,0,0,3,Electric,219.89,73,72.0,20.4,960398,366.7,13,0
2246,75006,1661,6,1.6,1,2010,6027,2,1,1,4,Gas,564.33,183,100.0,31.7,631115,379.96,15,0
2247,75001,1982,6,1.3,2,2009,3562,1,0,1,4,Gas,0.0,39,84.4,49.3,775150,391.09,16,0
2248,75013,1542,2,2.7,2,1981,9206,1,1,1,3,Gas,618.66,177,46.8,34.2,650170,421.64,44,0
2249,75013,2050,4,2.9,2,1950,2197,1,0,1,3,Gas,0.0,149,47.2,67.8,855315,417.23,75,0
2250,75009,2326,4,3.4,1,1954,5173,0,0,1,4,Gas,0.0,169,78.4,47.9,558038,239.91,71,0
2251,75006,2141,4,3.2,2,1961,10994,1,0,1,5,Electric,0.0,95,78.1,51.1,764833,357.23,64,0
2252,75006,1102,2,2.9,1,1988,7677,2,1,0,1,Gas,0.0,50,73.9,27.5,437275,396.8,37,0
2253,75013,1526,8,1.7,2,1966,6146,0,0,1,3,Solar,713.92,21,60.3,53.9,822679,539.11,59,0
2254,75009,1293,3,1.9,2,1988,4993,0,0,0,3,Electric,0.0,5,45.7,58.5,326850,252.78,37,0
2255,75007,2187,6,2.7,1,1954,7274,2,0,1,4,Electric,0.0,36,70.3,60.7,490829,224.43,71,0
2256,75010,1764,1,2.8,2,2017,3232,2,0,0,2,Solar,0.0,125,85.8,48.3,660910,374.67,8,0
2257,75009,2162,3,2.1,2,1983,12896,2,0,0,2,Solar,0.0,88,80.1,56.2,518580,239.86,42,0
2258,75002,757,7,1.8,1,1993,4732,1,0,1,3,Gas,0.0,193,62.9,31.5,426565,563.49,32,0
2259,75002,2059,7,4.3,1,2014,980,2,0,0,5,Electric,387.6,90,53.9,47.7,828665,402.46,11,0
2260,75002,1388,2,3.2,2,1991,3105,1,0,0,3,Gas,0.0,154,90.6,50.3,509545,367.11,34,0
2261,75001,2428,6,1.5,1,1985,4531,3,1,0,5,Electric,0.0,109,47.9,21.8,819511,337.53,40,0
2262,75002,2463,3,3.0,1,2001,13105,2,0,1,4,Solar,0.0,74,71.9,39.9,842152,341.92,24,0
2263,75009,2333,4,2.7,2,2023,8924,1,0,1,2,Gas,253.29,100,81.5,32.1,596802,255.81,2,1
2264,75010,2565,2,2.9,1,1950,2615,2,0,0,4,Electric,0.0,198,72.4,33.6,898804,350.41,75,0
2265,75001,2486,6,3.1,1,2023,10097,2,1,1,3,Gas,0.0,97,68.9,55.5,966811,388.9,2,1
2266,75013,1690,8,1.7,1,1957,8418,2,0,1,2,Gas,0.0,19,72.8,12.5,713350,422.1,68,0
2267,75007,1133,3,3.2,2,1994,9005,2,0,1,4,Electric,0.0,93,48.8,62.4,426545,376.47,31,0
2268,75001,2429,4,2.5,2,1950,6588,1,1,1,3,Gas,0.0,37,78.0,32.0,762788,314.03,75,0
2269,75013,2193,3,3.0,2,1993,3590,1,0,1,5,Gas,0.0,195,44.8,55.6,889971,405.82,32,0
2270,75002,634,6,2.6,1,2021,14009,1,0,1,3,Electric,98.46,58,46.5,0.0,374903,591.33,4,1
2271,75006,971,2,1.8,1,1962,8866,1,1,1,5,Gas,0.0,64,52.5,52.9,413735,426.09,63,0
2272,75007,1224,3,3.1,1,1969,10078,1,0,0,3,Gas,0.0,185,56.2,36.2,379365,309.94,56,0
2273,75006,1953,4,1.9,2,2014,11250,3,0,1,4,Electric,0.0,41,100.0,20.8,726859,372.18,11,0
2274,75002,1160,7,2.6,2,1962,4866,1,0,1,4,Electric,277.05,44,63.2,37.4,569159,490.65,63,0
2275,75001,2393,4,2.8,1,1971,2738,1,0,1,3,Electric,0.0,152,65.5,35.6,862341,360.36,54,0
2276,75009,1694,2,3.6,2,1998,7820,1,0,1,3,Gas,0.0,137,79.9,24.9,480608,283.71,27,0
2277,75001,2928,5,1.9,1,2008,7034,1,0,0,4,Gas,0.0,7,52.3,52.0,1008790,344.53,17,0
2278,75010,2256,6,2.3,2,1958,8028,1,0,0,4,Gas,0.0,15,64.9,51.6,924126,409.63,67,0
2279,75006,1922,8,3.0,2,1978,773,2,1,1,3,Gas,769.87,64,63.9,67.6,645468,335.83,47,0
2280,75013,2253,4,2.5,2,1994,9152,2,0,1,2,Gas,353.79,14,62.9,29.4,927113,411.5,31,0
2281,75001,1440,8,2.7,2,1991,7224,2,0,1,5,Electric,0.0,186,52.8,48.7,733095,509.09,34,0
2282,75001,2868,4,1.2,1,1971,4875,1,0,1,5,Electric,0.0,94,65.8,18.9,1020566,355.85,54,0
2283,75002,2630,7,1.0,2,1974,8422,2,0,1,1,Gas,0.0,49,52.4,20.9,763451,290.29,51,0
2284,75006,2148,5,2.3,1,2012,6403,1,0,1,3,Gas,0.0,29,77.1,31.1,717686,334.12,13,0
2285,75010,3160,4,1.9,1,1979,4960,2,1,0,2,Electric,0.0,175,100.0,45.3,1104114,349.4,46,0
2286,75010,1121,4,1.4,1,2023,4984,1,0,1,5,Solar,0.0,109,63.3,7.0,621531,554.44,2,1
2287,75010,2486,5,3.4,1,1978,13354,3,0,0,4,Gas,0.0,146,65.8,84.3,1010108,406.32,47,0
2288,75010,2722,4,3.7,1,1952,3215,0,0,0,4,Gas,0.0,19,60.2,43.2,1083090,397.9,73,0
2289,75010,2298,5,2.8,1,2006,8461,3,0,1,5,Gas,0.0,61,83.2,50.6,961856,418.56,19,0
2290,75013,1907,4,2.9,2,1980,8751,1,0,1,5,Gas,581.58,137,71.2,45.3,858107,449.98,45,0
2291,75007,764,4,2.6,1,1960,8843,2,0,0,3,Solar,0.0,184,92.7,25.4,333030,435.9,65,0
2292,75002,2651,2,1.7,2,1968,7805,2,0,1,2,Gas,0.0,135,42.7,37.1,780227,294.31,57,0
2293,75009,1744,3,2.5,2,1967,5379,1,0,0,3,Gas,0.0,27,70.6,50.5,434455,249.11,58,0
2294,75006,1957,5,3.0,2,2017,5242,1,0,0,4,Solar,0.0,31,89.2,35.6,726733,371.35,8,0
2295,75001,2592,3,3.2,2,1971,6714,1,1,0,2,Electric,0.0,174,61.8,30.2,950853,366.84,54,0
2296,75013,2593,4,3.1,2,2021,5337,2,0,0,4,Gas,225.13,30,57.9,50.8,906017,349.41,4,1
2297,75010,1307,4,2.5,1,1954,9686,0,0,1,4,None,0.0,104,64.4,26.7,513895,393.19,71,0
2298,75007,1407,5,4.1,1,1966,4542,2,0,1,5,Electric,0.0,34,59.8,61.0,526354,374.1,59,0
2299,75007,1575,6,2.8,1,2004,949,2,0,0,3,Solar,0.0,102,65.7,25.2,533396,338.66,21,0
2300,75001,2413,1,3.7,1,1990,8152,2,0,0,2,None,0.0,177,58.7,31.6,820810,340.16,35,0
2301,75001,2648,1,4.2,1,2004,8563,3,0,0,3,Solar,0.0,30,38.8,22.3,928886,350.79,21,0
2302,75010,2301,5,1.3,1,1993,3718,2,0,1,5,Gas,0.0,10,69.9,39.1,905881,393.69,32,0
2303,75013,1736,5,1.9,2,2015,2562,1,0,1,3,Gas,0.0,81,59.4,59.5,760384,438.01,10,0
2304,75001,1914,4,3.6,2,2005,9656,2,0,1,2,Electric,0.0,122,63.9,27.9,682326,356.49,20,0
2305,75010,2832,4,2.0,2,1977,10824,3,0,0,1,Solar,0.0,80,52.4,49.7,1080758,381.62,48,0
2306,75009,1326,4,3.4,1,1965,9022,1,0,0,3,Electric,327.41,80,66.2,42.4,353645,266.7,60,0
2307,75007,2468,4,2.1,2,1951,1782,2,0,1,4,Electric,0.0,152,70.4,44.1,726751,294.47,74,0
2308,75007,1936,5,1.7,2,2022,3122,2,0,0,2,Gas,0.0,121,44.5,38.4,597965,308.87,3,1
2309,75010,2294,2,1.0,1,2005,8242,0,0,1,5,Gas,0.0,32,59.8,33.4,799667,348.59,20,0
2310,75001,2015,5,1.8,1,2002,7863,1,0,0,5,Gas,0.0,136,91.9,21.0,753345,373.87,23,0
2311,75001,2619,7,3.7,1,2022,9201,3,0,0,2,Gas,0.0,188,62.1,43.8,867043,331.06,3,1
2312,75010,2318,3,2.7,2,2018,4814,1,1,0,4,Solar,0.0,73,69.6,37.5,1011164,436.22,7,0
2313,75013,2042,8,2.6,1,1975,13479,2,1,0,4,Gas,0.0,67,65.1,35.4,940968,460.81,50,0
2314,75002,3359,5,3.0,1,2014,12890,3,0,0,3,None,398.63,192,88.3,47.6,977562,291.03,11,0
2315,75007,2751,2,2.8,1,1970,2884,3,0,0,5,Solar,686.87,48,67.2,24.4,649208,235.99,55,0
2316,75010,2163,7,3.5,1,2022,2303,2,0,1,3,Gas,0.0,170,81.7,29.7,794011,367.09,3,1
2317,75010,2465,4,3.1,2,1975,11101,2,0,1,3,Electric,0.0,37,45.5,36.3,948441,384.76,50,0
2318,75010,2070,3,1.0,1,1973,4275,3,0,1,4,Gas,0.0,138,37.3,41.0,834603,403.19,52,0
2319,75013,1585,6,2.6,1,2017,10397,1,0,1,4,None,0.0,79,46.6,14.1,758416,478.5,8,0
2320,75002,966,4,1.9,1,1982,5029,2,0,0,4,Electric,0.0,151,39.1,42.5,446589,462.31,43,0
2321,75009,3239,4,1.9,2,1995,8566,0,0,0,5,Electric,0.0,77,30.7,54.0,801586,247.48,30,0
2322,75001,1736,5,2.4,2,2023,10543,2,0,1,4,None,0.0,177,87.4,44.0,803098,462.61,2,1
2323,75013,2353,4,3.2,1,2014,2445,2,0,1,3,Gas,0.0,29,68.1,31.9,992280,421.71,11,0
2324,75010,2759,3,2.9,2,2004,824,1,0,0,3,Gas,0.0,95,69.0,40.9,794621,288.01,21,0
2325,75002,1737,5,1.4,1,1981,8584,2,0,0,2,Gas,461.31,124,83.3,24.9,569086,327.63,44,0
2326,75010,1833,3,1.9,2,1994,1802,1,0,0,4,Gas,0.0,117,46.9,49.1,703186,383.63,31,0
2327,75010,2311,1,2.7,2,2009,1322,2,0,1,1,Gas,0.0,141,57.7,53.3,821309,355.39,16,0
2328,75001,2317,3,2.9,1,1983,7844,2,0,1,3,Electric,0.0,141,60.2,41.3,750035,323.71,42,0
2329,75007,2020,5,3.3,2,1973,5639,2,0,1,3,None,0.0,92,64.0,6.1,700816,346.94,52,0
2330,75010,1367,4,1.3,2,2013,8250,0,0,0,4,Gas,0.0,25,80.3,59.8,638880,467.36,12,0
2331,75006,2773,3,1.8,1,1996,8730,2,0,1,5,Gas,0.0,168,50.8,47.1,767950,276.94,29,0
2332,75001,2458,2,2.6,1,2021,3276,2,0,0,4,Gas,643.57,157,76.5,58.2,879723,357.9,4,1
2333,75006,2109,3,2.2,1,2019,8629,1,0,0,3,None,0.0,26,59.0,35.7,690133,327.23,6,0
2334,75010,2483,7,2.8,1,2011,6505,0,0,1,2,Electric,0.0,164,44.6,44.0,858924,345.92,14,0
2335,75001,400,5,1.4,1,1965,9647,2,0,1,1,Gas,0.0,121,93.9,33.3,338689,846.72,60,0
